id_municipio,nu_rede,nu_serie,id_indicador_municipio,nome_uf,nome_regiao,ds_rede,qt_alunos_avaliados,qt_alunos_alfabetizados,qt_alunos_alfabetizados_corte,pc_indicador_alfabetizacao,pc_indicador_alfabetizacao_corte,vl_proficiencia_media,vl_proficiencia_mediana,ts_insercao,pc_taxa_alfabetizacao,pc_participacao_meta,pc_meta_2024,pc_meta_2025,pc_meta_2026,pc_meta_2027,pc_meta_2028,pc_meta_2029,pc_meta_2030,pc_meta_ano_corrente,vl_gap_meta_resultado,nu_ano,sigla_uf
3167905,3,2,-7176754225553944279,Minas Gerais,Sudeste,Municipal,44,33,33,75.0,75.0,757.08,757.53,2026-08-20 01:27:09,74.43,91.67,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,-5.57,2024,MG
3168200,3,2,-7156687536087671215,Minas Gerais,Sudeste,Municipal,11,11,11,100.0,100.0,799.92,795.37,2026-08-20 01:27:09,100.0,84.62,77.0,77.52,78.03,78.54,79.03,79.52,80.0,77.0,23.0,2024,MG
3101904,3,2,-3096201000706793611,Minas Gerais,Sudeste,Municipal,155,122,122,78.71,78.71,767.1,769.41,2026-08-20 01:27:09,78.56,93.94,48.26,54.32,60.25,65.89,71.12,75.84,80.0,48.26,30.3,2024,MG
3102852,3,2,4617380964208394619,Minas Gerais,Sudeste,Municipal,87,74,74,85.06,85.06,773.58,772.41,2026-08-20 01:27:09,84.97,95.6,63.08,66.32,69.41,72.33,75.08,77.63,80.0,63.08,21.89,2024,MG
3103405,3,2,4757596368083613597,Minas Gerais,Sudeste,Municipal,69,35,35,50.72,50.72,729.97,744.84,2026-08-20 01:27:09,50.75,93.24,50.02,55.77,61.36,66.67,71.59,76.05,80.0,50.02,0.73,2024,MG
3105103,3,2,-8057319287036588601,Minas Gerais,Sudeste,Municipal,161,130,130,80.75,80.75,771.13,777.37,2026-08-20 01:27:09,80.48,88.95,68.24,70.44,72.55,74.56,76.48,78.29,80.0,68.24,12.24,2024,MG
3105509,3,2,3649143494418233330,Minas Gerais,Sudeste,Municipal,37,33,33,89.19,89.19,774.82,778.37,2026-08-20 01:27:09,89.21,92.5,66.24,68.84,71.33,73.7,75.93,78.03,80.0,66.24,22.97,2024,MG
3108008,3,2,1708841989105335636,Minas Gerais,Sudeste,Municipal,124,104,104,83.87,83.87,778.3,779.96,2026-08-20 01:27:09,83.73,90.51,69.34,71.32,73.22,75.05,76.78,78.44,80.0,69.34,14.39,2024,MG
3111804,3,2,1388332684914082160,Minas Gerais,Sudeste,Municipal,72,55,55,76.39,76.39,770.24,770.15,2026-08-20 01:27:09,76.49,97.3,51.07,56.63,62.02,67.14,71.88,76.18,80.0,51.07,25.42,2024,MG
3113503,3,2,-522692276492115617,Minas Gerais,Sudeste,Municipal,86,61,61,70.93,70.93,751.39,762.65,2026-08-20 01:27:09,70.78,78.18,67.08,69.51,71.84,74.06,76.16,78.14,80.0,67.08,3.7,2024,MG
3116506,3,2,7723757781731582147,Minas Gerais,Sudeste,Municipal,64,44,44,68.75,68.75,758.9,764.47,2026-08-20 01:27:09,68.63,95.52,71.63,73.16,74.64,76.07,77.43,78.75,80.0,71.63,-3.0,2024,MG
3118601,3,2,-5988653985447538466,Minas Gerais,Sudeste,Municipal,3995,2772,2772,69.39,69.39,754.12,759.68,2026-08-20 01:27:09,69.05,81.31,58.08,62.31,66.36,70.19,73.75,77.02,80.0,58.08,10.97,2024,MG
3120805,2,2,4751572911413056509,Minas Gerais,Sudeste,Estadual,53,41,41,77.36,77.36,757.2,770.32,2026-08-20 01:27:09,77.21,,,,,,,,,,,2024,MG
3131703,2,2,-5489072169890180359,Minas Gerais,Sudeste,Estadual,179,143,143,79.89,79.89,765.07,768.26,2026-08-20 01:27:09,77.96,,,,,,,,,,,2024,MG
3132305,3,2,5626603309069442417,Minas Gerais,Sudeste,Municipal,79,44,44,55.7,55.7,740.33,750.57,2026-08-20 01:27:09,55.18,88.76,61.22,64.83,68.27,71.53,74.58,77.4,80.0,61.22,-6.04,2024,MG
3134608,3,2,-330941480975801685,Minas Gerais,Sudeste,Municipal,197,149,149,75.63,75.63,762.05,761.87,2026-08-20 01:27:09,75.36,85.65,71.06,72.7,74.29,75.81,77.27,78.67,80.0,71.06,4.3,2024,MG
3135001,3,2,6634178204191199614,Minas Gerais,Sudeste,Municipal,25,21,21,84.0,84.0,764.93,764.67,2026-08-20 01:27:09,84.51,92.59,65.26,68.06,70.73,73.27,75.66,77.91,80.0,65.26,19.25,2024,MG
3138104,3,2,-7356901292950388250,Minas Gerais,Sudeste,Municipal,50,24,24,48.0,48.0,732.34,735.56,2026-08-20 01:27:09,48.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,-32.0,2024,MG
3140902,2,2,3309645565228931814,Minas Gerais,Sudeste,Estadual,170,150,150,88.24,88.24,779.36,778.43,2026-08-20 01:27:09,88.17,,,,,,,,,,,2024,MG
3141504,3,2,7758780489202483435,Minas Gerais,Sudeste,Municipal,55,33,33,60.0,60.0,746.4,754.13,2026-08-20 01:27:09,60.0,100.0,79.7,79.75,79.8,79.85,79.9,79.95,80.0,79.7,-19.7,2024,MG
3144409,3,2,3449995363867438448,Minas Gerais,Sudeste,Municipal,43,37,37,86.05,86.05,772.58,780.19,2026-08-20 01:27:09,86.3,89.58,71.74,73.25,74.71,76.11,77.46,78.76,80.0,71.74,14.56,2024,MG
3151305,3,2,974910441708009462,Minas Gerais,Sudeste,Municipal,111,98,98,88.29,88.29,779.61,787.98,2026-08-20 01:27:09,87.11,93.28,75.54,76.33,77.1,77.85,78.59,79.3,80.0,75.54,11.57,2024,MG
3155801,3,2,-6255059872899523141,Minas Gerais,Sudeste,Municipal,141,111,111,78.72,78.72,766.23,773.89,2026-08-20 01:27:09,78.55,88.12,67.71,70.01,72.23,74.33,76.33,78.22,80.0,67.71,10.84,2024,MG
3156403,3,2,276322539359234621,Minas Gerais,Sudeste,Municipal,37,26,26,70.27,70.27,763.88,770.86,2026-08-20 01:27:09,70.69,97.37,61.43,64.99,68.4,71.62,74.64,77.43,80.0,61.43,9.26,2024,MG
3157302,3,2,337804779600433890,Minas Gerais,Sudeste,Municipal,45,41,41,91.11,91.11,777.27,779.66,2026-08-20 01:27:09,90.92,97.83,55.44,60.19,64.74,69.05,73.05,76.7,80.0,55.44,35.48,2024,MG
3161007,3,2,4588387237415782271,Minas Gerais,Sudeste,Municipal,121,102,102,84.3,84.3,776.16,777.85,2026-08-20 01:27:09,84.25,92.37,70.8,72.5,74.13,75.7,77.2,78.63,80.0,70.8,13.45,2024,MG
3162252,3,2,-289159749696906078,Minas Gerais,Sudeste,Municipal,51,40,40,78.43,78.43,760.31,760.21,2026-08-20 01:27:09,77.83,96.23,54.91,59.75,64.42,68.82,72.91,76.64,80.0,54.91,22.92,2024,MG
3163607,3,2,2822021619944312084,Minas Gerais,Sudeste,Municipal,30,26,26,86.67,86.67,767.01,767.86,2026-08-20 01:27:09,87.17,90.91,53.01,58.21,63.24,67.99,72.4,76.41,80.0,53.01,34.16,2024,MG
3164506,2,2,1233641414315026152,Minas Gerais,Sudeste,Estadual,43,35,35,81.4,81.4,768.16,774.08,2026-08-20 01:27:09,81.61,,,,,,,,,,,2024,MG
3169059,3,2,88943550411655051,Minas Gerais,Sudeste,Municipal,16,15,15,93.75,93.75,772.04,768.76,2026-08-20 01:27:09,93.75,100.0,78.63,78.87,79.1,79.33,79.55,79.78,80.0,78.63,15.12,2024,MG
3100500,2,2,5941927990763004751,Minas Gerais,Sudeste,Estadual,42,15,15,35.71,35.71,727.4,720.58,2026-08-20 01:27:09,47.95,,,,,,,,,,,2023,MG
3101607,2,2,8711754229529330786,Minas Gerais,Sudeste,Estadual,238,124,124,52.1,52.1,743.15,745.28,2026-08-20 01:27:09,49.18,,,,,,,,,,,2023,MG
3105301,3,2,-6381881323983363245,Minas Gerais,Sudeste,Municipal,86,63,63,73.26,73.26,766.61,766.01,2026-08-20 01:27:09,73.41,97.73,74.43,75.43,76.39,77.34,78.25,79.14,80.0,,,2023,MG
3105707,2,2,-8208463831030730969,Minas Gerais,Sudeste,Estadual,31,25,25,80.65,80.65,765.44,770.23,2026-08-20 01:27:09,79.77,,,,,,,,,,,2023,MG
3109907,3,2,-485888050477883055,Minas Gerais,Sudeste,Municipal,121,67,67,55.37,55.37,744.18,752.73,2026-08-20 01:27:09,55.11,87.68,59.24,63.24,67.07,70.68,74.05,77.16,80.0,,,2023,MG
3110301,3,2,3255469164459463793,Minas Gerais,Sudeste,Municipal,131,72,72,54.96,54.96,744.54,752.98,2026-08-20 01:27:09,51.38,83.97,56.1,60.72,65.15,69.34,73.22,76.78,80.0,,,2023,MG
3110400,3,2,-2366363488279229043,Minas Gerais,Sudeste,Municipal,23,21,21,91.3,91.3,784.62,789.98,2026-08-20 01:27:09,91.3,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MG
3115508,2,2,5170505779524026576,Minas Gerais,Sudeste,Estadual,29,20,20,68.97,68.97,760.26,766.76,2026-08-20 01:27:09,68.97,,,,,,,,,,,2023,MG
3118106,3,2,4438161046433200621,Minas Gerais,Sudeste,Municipal,38,35,35,92.11,92.11,798.71,818.0,2026-08-20 01:27:09,91.99,86.36,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MG
3129004,3,2,2967806275098953726,Minas Gerais,Sudeste,Municipal,58,26,26,44.83,44.83,739.36,740.95,2026-08-20 01:27:09,44.72,98.31,50.41,56.09,61.61,66.85,71.7,76.1,80.0,,,2023,MG
3132602,3,2,-4439124754152467341,Minas Gerais,Sudeste,Municipal,27,13,13,48.15,48.15,739.64,741.66,2026-08-20 01:27:09,48.03,90.0,53.26,58.41,63.39,68.1,72.47,76.44,80.0,,,2023,MG
3135076,3,2,7326904104038522674,Minas Gerais,Sudeste,Municipal,36,19,19,52.78,52.78,736.74,744.61,2026-08-20 01:27:09,51.85,,,,,,,,,,,2023,MG
3135357,3,2,4848835559445761465,Minas Gerais,Sudeste,Municipal,57,45,45,78.95,78.95,798.83,819.41,2026-08-20 01:27:09,74.95,74.03,75.72,76.48,77.21,77.93,78.64,79.33,80.0,,,2023,MG
3135506,2,2,4245514401064487881,Minas Gerais,Sudeste,Estadual,43,30,30,69.77,69.77,749.24,758.65,2026-08-20 01:27:09,69.84,,,,,,,,,,,2023,MG
3136702,2,2,2629843824088417218,Minas Gerais,Sudeste,Estadual,1122,683,683,60.87,60.87,752.49,757.57,2026-08-20 01:27:09,58.62,,,,,,,,,,,2023,MG
3138658,3,2,1765086136169895118,Minas Gerais,Sudeste,Municipal,109,69,69,63.3,63.3,754.67,757.12,2026-08-20 01:27:09,64.02,94.78,66.64,69.16,71.57,73.87,76.04,78.08,80.0,,,2023,MG
3142908,2,2,254914392906485603,Minas Gerais,Sudeste,Estadual,182,157,157,86.26,86.26,792.25,795.65,2026-08-20 01:27:09,86.2,,,,,,,,,,,2023,MG
3145307,2,2,-3878074617946435129,Minas Gerais,Sudeste,Estadual,129,91,91,70.54,70.54,763.23,765.14,2026-08-20 01:27:09,67.93,,,,,,,,,,,2023,MG
3145356,2,2,5567897713599469419,Minas Gerais,Sudeste,Estadual,26,21,21,80.77,80.77,765.62,771.74,2026-08-20 01:27:09,81.07,,,,,,,,,,,2023,MG
3145604,3,2,-4154319050160919056,Minas Gerais,Sudeste,Municipal,223,111,111,49.78,49.78,738.8,742.26,2026-08-20 01:27:09,49.74,96.54,54.71,59.6,64.29,68.73,72.85,76.62,80.0,,,2023,MG
3152006,3,2,-1517307355113804563,Minas Gerais,Sudeste,Municipal,247,163,163,65.99,65.99,760.07,761.22,2026-08-20 01:27:09,65.2,92.16,67.62,69.94,72.17,74.29,76.31,78.21,80.0,,,2023,MG
3152709,3,2,-7998614468320040298,Minas Gerais,Sudeste,Municipal,82,61,61,74.39,74.39,771.84,775.05,2026-08-20 01:27:09,73.21,96.47,74.26,75.29,76.29,77.26,78.2,79.11,80.0,,,2023,MG
3153509,3,2,8811083363505781047,Minas Gerais,Sudeste,Municipal,79,42,42,53.16,53.16,744.22,752.26,2026-08-20 01:27:09,50.82,88.76,55.63,60.34,64.86,69.13,73.1,76.73,80.0,,,2023,MG
3157500,3,2,-4797785963068078242,Minas Gerais,Sudeste,Municipal,45,20,20,44.44,44.44,732.24,738.24,2026-08-20 01:27:09,43.34,97.83,49.21,55.1,60.85,66.31,71.37,75.95,80.0,,,2023,MG
3158201,3,2,2299597250175180174,Minas Gerais,Sudeste,Municipal,46,29,29,63.04,63.04,757.67,762.6,2026-08-20 01:27:09,61.58,95.83,64.62,67.55,70.34,72.99,75.49,77.83,80.0,,,2023,MG
3160702,2,2,-5019195827605793112,Minas Gerais,Sudeste,Estadual,257,152,152,59.14,59.14,748.2,756.28,2026-08-20 01:27:09,57.32,,,,,,,,,,,2023,MG
3163003,3,2,-45531794217431846,Minas Gerais,Sudeste,Municipal,38,28,28,73.68,73.68,766.93,772.51,2026-08-20 01:27:09,72.52,76.0,73.69,74.82,75.93,77.0,78.03,79.03,80.0,,,2023,MG
3165552,2,2,4151230668438227775,Minas Gerais,Sudeste,Estadual,90,36,36,40.0,40.0,732.1,731.39,2026-08-20 01:27:09,41.49,,,,,,,,,,,2023,MG
3166204,3,2,3668153546307696617,Minas Gerais,Sudeste,Municipal,14,14,14,100.0,100.0,790.17,783.83,2026-08-20 01:27:09,100.0,93.33,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MG
3167301,3,2,8559424235823346438,Minas Gerais,Sudeste,Municipal,24,22,22,91.67,91.67,785.95,784.63,2026-08-20 01:27:09,91.67,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MG
3168507,2,2,6692437715839612733,Minas Gerais,Sudeste,Estadual,18,4,4,22.22,22.22,722.43,715.21,2026-08-20 01:27:09,22.22,,,,,,,,,,,2023,MG
3169208,3,2,-7426098603968439827,Minas Gerais,Sudeste,Municipal,80,48,48,60.0,60.0,752.8,752.87,2026-08-20 01:27:09,56.82,95.24,60.67,64.39,67.94,71.3,74.43,77.34,80.0,,,2023,MG
3169505,3,2,-8667486271353643314,Minas Gerais,Sudeste,Municipal,69,31,31,44.93,44.93,738.26,734.01,2026-08-20 01:27:09,45.36,79.31,50.96,56.54,61.96,67.09,71.85,76.16,80.0,,,2023,MG
3170578,3,2,-4289469956688769279,Minas Gerais,Sudeste,Municipal,62,53,53,85.48,85.48,776.57,771.98,2026-08-20 01:27:09,82.74,88.57,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MG
3170602,3,2,3566851331660054005,Minas Gerais,Sudeste,Municipal,17,10,10,58.82,58.82,744.1,744.95,2026-08-20 01:27:09,58.82,89.47,62.33,65.72,68.95,72.01,74.88,77.54,80.0,,,2023,MG
3170701,3,2,6860058563268179579,Minas Gerais,Sudeste,Municipal,931,487,488,52.31,52.42,743.24,746.09,2026-08-20 01:27:09,50.68,84.18,55.51,60.24,64.79,69.08,73.07,76.71,80.0,,,2023,MG
3171303,2,2,5417436495685257955,Minas Gerais,Sudeste,Estadual,211,143,143,67.77,67.77,757.66,761.86,2026-08-20 01:27:09,60.43,,,,,,,,,,,2023,MG
3102100,2,2,2766312628723942254,Minas Gerais,Sudeste,Estadual,19,18,18,94.74,94.74,787.96,786.52,2026-08-20 01:27:09,97.15,,,,,,,,,,,2023,MG
3102506,3,2,482770941812484754,Minas Gerais,Sudeste,Municipal,36,23,23,63.89,63.89,753.24,756.63,2026-08-20 01:27:09,66.97,,,,,,,,,,,2023,MG
3107703,2,2,6833427535903452999,Minas Gerais,Sudeste,Estadual,15,7,7,46.67,46.67,735.89,732.61,2026-08-20 01:27:09,46.67,,,,,,,,,,,2023,MG
3108206,2,2,-2840562232857530672,Minas Gerais,Sudeste,Estadual,14,7,7,50.0,50.0,748.17,736.11,2026-08-20 01:27:09,50.0,,,,,,,,,,,2023,MG
3108206,3,2,7625710890445767306,Minas Gerais,Sudeste,Municipal,48,39,39,81.25,81.25,769.51,776.43,2026-08-20 01:27:09,81.81,96.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MG
3108800,3,2,6586636061839436669,Minas Gerais,Sudeste,Municipal,28,21,21,75.0,75.0,769.68,774.73,2026-08-20 01:27:09,72.23,75.68,73.45,74.63,75.77,76.89,77.96,79.0,80.0,,,2023,MG
3109253,3,2,-8958994449383997370,Minas Gerais,Sudeste,Municipal,47,47,47,100.0,100.0,813.13,823.13,2026-08-20 01:27:09,100.0,97.92,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MG
3110707,2,2,7942032922086676516,Minas Gerais,Sudeste,Estadual,31,25,25,80.65,80.65,780.92,789.28,2026-08-20 01:27:09,79.2,,,,,,,,,,,2023,MG
3112208,3,2,7430481788401369222,Minas Gerais,Sudeste,Municipal,34,28,28,82.35,82.35,773.62,772.05,2026-08-20 01:27:09,83.06,91.89,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MG
3113305,3,2,-7579984514876164469,Minas Gerais,Sudeste,Municipal,104,53,53,50.96,50.96,742.09,744.51,2026-08-20 01:27:09,50.83,91.23,55.64,60.34,64.86,69.13,73.1,76.73,80.0,,,2023,MG
3115003,3,2,1994356299438692783,Minas Gerais,Sudeste,Municipal,30,19,19,63.33,63.33,756.51,754.2,2026-08-20 01:27:09,63.9,83.33,66.54,69.08,71.51,73.83,76.01,78.07,80.0,,,2023,MG
3119609,3,2,4075698879985089769,Minas Gerais,Sudeste,Municipal,24,24,24,100.0,100.0,821.89,845.17,2026-08-20 01:27:09,100.0,88.89,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MG
3120870,3,2,2918774915075300573,Minas Gerais,Sudeste,Municipal,108,89,89,82.41,82.41,786.47,789.67,2026-08-20 01:27:09,79.25,95.58,79.36,79.47,79.57,79.68,79.79,79.89,80.0,,,2023,MG
3127107,3,2,4601548164440132377,Minas Gerais,Sudeste,Municipal,602,324,324,53.82,53.82,745.5,748.5,2026-08-20 01:27:09,53.92,88.53,58.24,62.44,66.46,70.26,73.79,77.04,80.0,,,2023,MG
3133808,2,2,4536190345052380148,Minas Gerais,Sudeste,Estadual,131,90,90,68.7,68.7,762.43,768.1,2026-08-20 01:27:09,69.31,,,,,,,,,,,2023,MG
3134509,3,2,-8628269183193300026,Minas Gerais,Sudeste,Municipal,36,19,19,52.78,52.78,745.87,749.76,2026-08-20 01:27:09,51.36,85.71,56.09,60.71,65.14,69.33,73.22,76.78,80.0,,,2023,MG
3144672,3,2,-315214829508899058,Minas Gerais,Sudeste,Municipal,24,12,12,50.0,50.0,739.67,741.66,2026-08-20 01:27:09,50.0,100.0,54.93,59.77,64.43,68.83,72.91,76.64,80.0,,,2023,MG
3146107,3,2,5119200783181478011,Minas Gerais,Sudeste,Municipal,352,198,198,56.25,56.25,750.95,753.24,2026-08-20 01:27:09,55.48,90.26,59.55,63.49,67.26,70.82,74.14,77.2,80.0,,,2023,MG
3146255,3,2,6217818416042794817,Minas Gerais,Sudeste,Municipal,49,25,25,51.02,51.02,743.28,744.09,2026-08-20 01:27:09,47.09,74.24,52.45,57.76,62.89,67.75,72.25,76.34,80.0,,,2023,MG
3148756,2,2,5441534676492334012,Minas Gerais,Sudeste,Estadual,30,15,15,50.0,50.0,737.96,742.05,2026-08-20 01:27:09,28.15,,,,,,,,,,,2023,MG
3154804,3,2,7468509341742585451,Minas Gerais,Sudeste,Municipal,97,38,38,39.18,39.18,725.43,726.1,2026-08-20 01:27:09,40.74,83.62,46.93,53.21,59.39,65.28,70.75,75.67,80.0,,,2023,MG
3155603,3,2,-2179251046114753826,Minas Gerais,Sudeste,Municipal,250,174,174,69.6,69.6,763.73,771.67,2026-08-20 01:27:09,73.36,93.28,74.39,75.39,76.37,77.32,78.24,79.13,80.0,,,2023,MG
3156205,3,2,-7078766405115921534,Minas Gerais,Sudeste,Municipal,30,16,16,53.33,53.33,745.18,749.54,2026-08-20 01:27:09,56.55,85.71,60.44,64.21,67.8,71.2,74.37,77.31,80.0,,,2023,MG
3156304,3,2,7082403815873401206,Minas Gerais,Sudeste,Municipal,102,48,48,47.06,47.06,742.66,740.07,2026-08-20 01:27:09,44.73,94.44,50.42,56.09,61.61,66.85,71.7,76.1,80.0,,,2023,MG
3158607,3,2,-9009685723357015768,Minas Gerais,Sudeste,Municipal,45,25,25,55.56,55.56,759.44,758.09,2026-08-20 01:27:09,58.32,91.84,61.92,65.39,68.7,71.83,74.77,77.49,80.0,,,2023,MG
3161007,3,2,-4374055714550646570,Minas Gerais,Sudeste,Municipal,146,101,101,69.18,69.18,768.47,771.8,2026-08-20 01:27:09,69.05,96.69,70.8,72.5,74.13,75.7,77.2,78.63,80.0,,,2023,MG
3161403,3,2,5346891944331080474,Minas Gerais,Sudeste,Municipal,43,25,25,58.14,58.14,754.13,764.9,2026-08-20 01:27:09,59.41,84.31,62.82,66.11,69.25,72.22,75.01,77.6,80.0,,,2023,MG
3163805,3,2,5820114993652251434,Minas Gerais,Sudeste,Municipal,48,36,36,75.0,75.0,764.34,769.87,2026-08-20 01:27:09,74.87,90.57,75.65,76.42,77.17,77.9,78.62,79.32,80.0,,,2023,MG
3168200,3,2,8160132681337324918,Minas Gerais,Sudeste,Municipal,17,13,13,76.47,76.47,782.45,789.0,2026-08-20 01:27:09,76.47,85.0,77.0,77.52,78.03,78.54,79.03,79.52,80.0,,,2023,MG
3168507,3,2,3603893906717605361,Minas Gerais,Sudeste,Municipal,77,58,58,75.32,75.32,766.78,771.75,2026-08-20 01:27:09,75.5,97.47,76.18,76.85,77.51,78.15,78.78,79.4,80.0,,,2023,MG
3168606,3,2,2468224005852481400,Minas Gerais,Sudeste,Municipal,593,298,298,50.25,50.25,743.39,743.2,2026-08-20 01:27:09,50.75,88.24,55.57,60.29,64.82,69.1,73.08,76.72,80.0,,,2023,MG
3170503,2,2,6086822166505654621,Minas Gerais,Sudeste,Estadual,21,4,4,19.05,19.05,724.47,715.21,2026-08-20 01:27:09,19.05,,,,,,,,,,,2023,MG
3171204,3,2,-4662448911808206677,Minas Gerais,Sudeste,Municipal,1487,825,825,55.48,55.48,745.14,749.3,2026-08-20 01:27:09,54.07,90.84,58.37,62.54,66.54,70.31,73.82,77.06,80.0,,,2023,MG
3100302,2,2,-8198360348452451347,Minas Gerais,Sudeste,Estadual,94,74,74,78.72,78.72,772.83,781.12,2026-08-20 01:27:09,74.14,,,,,,,,,,,2023,MG
3104809,3,2,-8354333743356774727,Minas Gerais,Sudeste,Municipal,47,22,22,46.81,46.81,740.95,738.86,2026-08-20 01:27:09,48.19,92.16,53.39,58.52,63.48,68.16,72.5,76.46,80.0,,,2023,MG
3106309,3,2,-6794368660380234697,Minas Gerais,Sudeste,Municipal,299,174,174,58.19,58.19,750.56,753.74,2026-08-20 01:27:09,57.1,93.73,60.9,64.57,68.08,71.4,74.5,77.37,80.0,,,2023,MG
3109451,3,2,5841136784525256816,Minas Gerais,Sudeste,Municipal,70,30,30,42.86,42.86,732.22,728.45,2026-08-20 01:27:09,40.49,88.61,46.7,53.02,59.24,65.18,70.69,75.64,80.0,,,2023,MG
3112307,2,2,-7631330460421571720,Minas Gerais,Sudeste,Estadual,282,219,219,77.66,77.66,773.09,777.81,2026-08-20 01:27:09,79.78,,,,,,,,,,,2023,MG
3116407,3,2,2182928490257074790,Minas Gerais,Sudeste,Municipal,61,46,46,75.41,75.41,769.04,769.45,2026-08-20 01:27:09,74.97,93.85,75.74,76.49,77.22,77.94,78.64,79.33,80.0,,,2023,MG
3118700,3,2,-1569325669808177304,Minas Gerais,Sudeste,Municipal,85,62,62,72.94,72.94,766.26,766.52,2026-08-20 01:27:09,71.3,91.4,72.67,74.0,75.29,76.53,77.73,78.89,80.0,,,2023,MG
3119401,3,2,3699923138663205728,Minas Gerais,Sudeste,Municipal,808,387,387,47.9,47.9,738.09,740.22,2026-08-20 01:27:09,47.39,84.25,52.71,57.97,63.05,67.86,72.32,76.37,80.0,,,2023,MG
3120839,3,2,-5988332288153463677,Minas Gerais,Sudeste,Municipal,44,43,43,97.73,97.73,795.42,798.85,2026-08-20 01:27:09,98.0,88.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MG
3121506,3,2,-8463298911516046806,Minas Gerais,Sudeste,Municipal,22,15,15,68.18,68.18,781.15,778.89,2026-08-20 01:27:09,68.18,91.67,70.08,71.92,73.68,75.38,76.99,78.53,80.0,,,2023,MG
3123528,3,2,-2986141645595385063,Minas Gerais,Sudeste,Municipal,48,38,38,79.17,79.17,768.38,769.05,2026-08-20 01:27:09,78.2,96.0,78.46,78.73,78.99,79.24,79.5,79.75,80.0,,,2023,MG
3124906,3,2,1436552644925350102,Minas Gerais,Sudeste,Municipal,81,46,46,56.79,56.79,751.3,751.03,2026-08-20 01:27:09,56.5,87.1,60.4,64.17,67.78,71.18,74.36,77.3,80.0,,,2023,MG
3131109,3,2,-8506684982778019382,Minas Gerais,Sudeste,Municipal,59,24,24,40.68,40.68,732.77,733.41,2026-08-20 01:27:09,40.65,95.16,46.85,53.14,59.34,65.25,70.73,75.66,80.0,,,2023,MG
3131158,3,2,3441432377808840598,Minas Gerais,Sudeste,Municipal,198,132,132,66.67,66.67,764.21,777.46,2026-08-20 01:27:09,62.96,98.02,65.76,68.46,71.04,73.49,75.8,77.97,80.0,,,2023,MG
3132107,3,2,2039422566597299645,Minas Gerais,Sudeste,Municipal,146,72,72,49.32,49.32,740.87,740.39,2026-08-20 01:27:09,49.49,93.59,54.5,59.42,64.16,68.64,72.8,76.59,80.0,,,2023,MG
3132503,3,2,-3642592584259497520,Minas Gerais,Sudeste,Municipal,248,151,151,60.89,60.89,753.72,755.21,2026-08-20 01:27:09,59.11,94.66,62.57,65.91,69.1,72.11,74.94,77.57,80.0,,,2023,MG
3133006,3,2,-8010520521921660347,Minas Gerais,Sudeste,Municipal,86,57,57,66.28,66.28,758.65,765.52,2026-08-20 01:27:09,57.59,86.87,61.31,64.9,68.33,71.57,74.6,77.42,80.0,,,2023,MG
3133303,3,2,8448512638907799713,Minas Gerais,Sudeste,Municipal,189,97,97,51.32,51.32,739.02,744.6,2026-08-20 01:27:09,49.69,91.3,54.67,59.56,64.27,68.72,72.84,76.61,80.0,,,2023,MG
3134301,2,2,1742105630435769109,Minas Gerais,Sudeste,Estadual,28,18,18,64.29,64.29,759.48,770.93,2026-08-20 01:27:09,64.29,,,,,,,,,,,2023,MG
3139805,3,2,-7146181056354389322,Minas Gerais,Sudeste,Municipal,27,14,14,51.85,51.85,743.86,743.82,2026-08-20 01:27:09,54.82,84.38,59.0,63.05,66.92,70.58,73.99,77.13,80.0,,,2023,MG
3150604,3,2,-6133241614719984378,Minas Gerais,Sudeste,Municipal,50,34,34,68.0,68.0,757.55,767.96,2026-08-20 01:27:09,66.97,96.15,69.08,71.11,73.07,74.93,76.71,78.4,80.0,,,2023,MG
3151206,2,2,926321692707345709,Minas Gerais,Sudeste,Estadual,78,50,50,64.1,64.1,753.22,753.48,2026-08-20 01:27:09,63.97,,,,,,,,,,,2023,MG
3152105,2,2,-394441270925399854,Minas Gerais,Sudeste,Estadual,118,62,62,52.54,52.54,741.59,745.28,2026-08-20 01:27:09,41.42,,,,,,,,,,,2023,MG
3154507,3,2,-7105306639145851087,Minas Gerais,Sudeste,Municipal,60,41,41,68.33,68.33,759.1,762.13,2026-08-20 01:27:09,67.54,86.96,69.55,71.49,73.36,75.14,76.84,78.46,80.0,,,2023,MG
3156502,3,2,8927237111629574765,Minas Gerais,Sudeste,Municipal,47,47,47,100.0,100.0,816.85,817.9,2026-08-20 01:27:09,100.0,92.16,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MG
