id_resultado_municipio,id_municipio,nome_uf,nome_regiao,nu_serie,nu_rede,ds_rede,pc_taxa_alfabetizacao,vl_media_portugues,pc_aluno_nivel_0,pc_aluno_nivel_1,pc_aluno_nivel_2,pc_aluno_nivel_3,pc_aluno_nivel_4,pc_aluno_nivel_5,pc_aluno_nivel_6,pc_aluno_nivel_7,pc_aluno_nivel_8,pc_participacao_meta,pc_meta_2024,pc_meta_2025,pc_meta_2026,pc_meta_2027,pc_meta_2028,pc_meta_2029,pc_meta_2030,ts_insercao,nu_ano,sigla_uf
-6456285524702648403,5004700,Mato Grosso do Sul,Centro-Oeste,2,5,Pública,61.82,754.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,MS
7932514537813826938,5003256,Mato Grosso do Sul,Centro-Oeste,2,5,Pública,38.85,727.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,MS
1191493587456681207,5006606,Mato Grosso do Sul,Centro-Oeste,2,3,Municipal,57.76,748.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.34,61.45,65.01,68.42,71.63,74.64,77.43,80.0,2026-08-20 01:27:09,2023,MS
8298293393081152332,2803005,Sergipe,Nordeste,2,3,Municipal,59.05,749.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.27,62.52,65.87,69.07,72.09,74.93,77.57,80.0,2026-08-20 01:27:09,2023,SE
8432429419899631952,2804409,Sergipe,Nordeste,2,3,Municipal,21.18,701.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.01,28.33,36.76,46.09,55.7,64.9,73.12,80.0,2026-08-20 01:27:09,2023,SE
1225832363817062425,2803401,Sergipe,Nordeste,2,3,Municipal,26.06,704.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.19,33.27,41.37,49.96,58.55,66.65,73.87,80.0,2026-08-20 01:27:09,2023,SE
-8318137759001362363,2803500,Sergipe,Nordeste,2,2,Estadual,71.03,767.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,SE
-2628248908008065448,5106828,Mato Grosso,Centro-Oeste,2,3,Municipal,43.95,733.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.85,49.74,55.54,61.19,66.55,71.52,76.02,80.0,2026-08-20 01:27:09,2023,MT
-886362200110777059,5107354,Mato Grosso,Centro-Oeste,2,3,Municipal,51.3,742.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.05,56.04,60.66,65.11,69.31,73.21,76.78,80.0,2026-08-20 01:27:09,2023,MT
-4667547008940596242,5105903,Mato Grosso,Centro-Oeste,2,5,Pública,61.79,756.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,MT
-1687355772935722463,5106158,Mato Grosso,Centro-Oeste,2,5,Pública,73.3,775.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,MT
3179927925589491941,5106299,Mato Grosso,Centro-Oeste,2,3,Municipal,60.69,752.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75,63.88,66.96,69.89,72.68,75.29,77.74,80.0,2026-08-20 01:27:09,2023,MT
8371585904697050506,5102686,Mato Grosso,Centro-Oeste,2,3,Municipal,48.17,740.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.63,53.38,58.51,63.47,68.15,72.5,76.46,80.0,2026-08-20 01:27:09,2023,MT
-4729322777738580472,5105622,Mato Grosso,Centro-Oeste,2,5,Pública,49.04,738.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,MT
-5343135160857454344,5103361,Mato Grosso,Centro-Oeste,2,5,Pública,40.85,732.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,MT
-2644852820307190155,1718659,Tocantins,Norte,2,3,Municipal,19.61,714.13,0.0,17.32,20.1,25.98,22.55,8.5,5.56,0.0,0.0,92.11,24.46,32.99,42.81,53.23,63.38,72.46,80.0,2026-08-20 01:27:09,2024,TO
3702752177573573189,1712009,Tocantins,Norte,2,5,Pública,38.15,729.61,5.52,7.14,5.44,23.62,25.57,18.02,11.04,3.65,0.0,,,,,,,,,2026-08-20 01:27:09,2024,TO
8268629558848579633,1717503,Tocantins,Norte,2,5,Pública,43.07,743.04,0.0,2.74,8.98,17.12,38.96,12.1,12.4,7.69,0.0,,,,,,,,,2026-08-20 01:27:09,2024,TO
-242230690491666461,1702307,Tocantins,Norte,2,5,Pública,68.32,757.65,0.0,1.45,6.0,16.5,13.8,27.91,21.86,7.79,4.68,,,,,,,,,2026-08-20 01:27:09,2024,TO
3856998995944641473,1716505,Tocantins,Norte,2,3,Municipal,56.7,749.62,1.26,2.64,5.56,15.99,25.24,23.08,14.25,9.44,2.53,94.29,57.52,61.86,66.02,69.95,73.6,76.95,80.0,2026-08-20 01:27:09,2024,TO
-3299301342619857424,2208551,Piauí,Nordeste,2,3,Municipal,73.86,765.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.88,74.81,75.73,76.63,77.51,78.36,79.19,80.0,2026-08-20 01:27:09,2023,PI
1737849237440112522,2202075,Piauí,Nordeste,2,5,Pública,100.0,795.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PI
-4599317740684672508,2201988,Piauí,Nordeste,2,5,Pública,50.33,738.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PI
1522388260538623827,2207009,Piauí,Nordeste,2,5,Pública,65.92,756.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PI
4143019596819268569,2201507,Piauí,Nordeste,2,5,Pública,43.66,730.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PI
-5522451701640380900,2201739,Piauí,Nordeste,2,3,Municipal,42.53,739.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.33,48.5,54.51,60.4,66.0,71.18,75.86,80.0,2026-08-20 01:27:09,2023,PI
-1385298384582984353,1301506,Amazonas,Norte,2,3,Municipal,19.3,709.73,1.63,12.33,32.7,19.69,17.74,14.5,1.42,0.0,0.0,74.59,0.0,27.7,37.99,49.47,61.02,71.45,80.0,2026-08-20 01:27:09,2024,AM
-4175462079250817813,1303403,Amazonas,Norte,2,3,Municipal,51.36,737.18,1.82,4.64,13.96,7.8,32.41,27.81,9.92,1.01,0.63,86.29,56.53,61.06,65.41,69.52,73.34,76.83,80.0,2026-08-20 01:27:09,2024,AM
-4025584360005240578,1300805,Amazonas,Norte,2,5,Pública,41.24,727.36,3.78,6.51,20.98,10.48,25.46,22.88,7.43,2.16,0.31,,,,,,,,,2026-08-20 01:27:09,2024,AM
7186950609130356042,1302009,Amazonas,Norte,2,2,Estadual,29.27,721.39,3.12,6.35,25.52,16.15,27.81,14.58,3.23,3.23,0.0,,,,,,,,,2026-08-20 01:27:09,2024,AM
7080347269812726086,1300102,Amazonas,Norte,2,2,Estadual,70.42,751.09,0.0,1.15,9.33,5.68,22.44,40.86,14.69,5.85,0.0,,,,,,,,,2026-08-20 01:27:09,2024,AM
-1743850899815306729,2701506,Alagoas,Nordeste,2,3,Municipal,37.4,721.61,2.19,15.16,19.35,15.16,15.16,24.19,6.61,0.0,2.19,95.83,56.21,60.81,65.22,69.38,73.25,76.8,80.0,2026-08-20 01:27:09,2024,AL
-7669909837789430742,2701803,Alagoas,Nordeste,2,5,Pública,38.85,726.76,7.63,6.9,8.91,15.97,29.43,19.74,8.87,2.55,0.0,,,,,,,,,2026-08-20 01:27:09,2024,AL
-3766130235858827248,2705002,Alagoas,Nordeste,2,3,Municipal,42.45,731.75,4.25,8.55,12.46,19.11,19.08,19.15,12.46,4.12,0.82,96.0,46.37,52.74,59.03,65.03,70.59,75.6,80.0,2026-08-20 01:27:09,2024,AL
2432581144673282583,2704005,Alagoas,Nordeste,2,5,Pública,56.66,741.97,6.75,4.0,6.71,11.84,18.28,30.74,15.94,5.0,0.75,,,,,,,,,2026-08-20 01:27:09,2024,AL
-5943045498523935149,2701407,Alagoas,Nordeste,2,3,Municipal,67.45,755.53,0.64,3.26,5.37,9.05,18.99,31.9,20.54,8.94,1.3,96.82,67.86,70.13,72.32,74.4,76.37,78.24,80.0,2026-08-20 01:27:09,2024,AL
-7713825738400050211,1703602,Tocantins,Norte,2,3,Municipal,29.73,727.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.95,36.84,44.56,52.56,60.43,67.8,74.37,80.0,2026-08-20 01:27:09,2023,TO
-6142290474828256119,1720259,Tocantins,Norte,2,5,Pública,47.62,734.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,TO
-2687648648136495802,1717503,Tocantins,Norte,2,5,Pública,21.88,704.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,TO
8279471866777901116,1707652,Tocantins,Norte,2,5,Pública,62.36,763.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,TO
-6974842945919700256,1722081,Tocantins,Norte,2,5,Pública,35.16,723.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,TO
-4151187084974082178,1720804,Tocantins,Norte,2,3,Municipal,39.53,730.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.81,45.85,52.31,58.69,64.79,70.45,75.54,80.0,2026-08-20 01:27:09,2023,TO
-769145678690798993,5000708,Mato Grosso do Sul,Centro-Oeste,2,2,Estadual,54.55,745.11,0.0,4.55,0.0,31.82,13.64,36.36,9.09,0.0,4.55,,,,,,,,,2026-08-20 01:27:09,2024,MS
8018693312287035644,5003256,Mato Grosso do Sul,Centro-Oeste,2,5,Pública,54.88,736.38,4.65,5.95,12.65,11.92,19.24,25.48,15.47,3.98,0.65,,,,,,,,,2026-08-20 01:27:09,2024,MS
1392423438948404858,5001102,Mato Grosso do Sul,Centro-Oeste,2,5,Pública,58.42,746.12,1.68,3.05,9.26,16.52,17.32,25.63,21.28,4.6,0.66,,,,,,,,,2026-08-20 01:27:09,2024,MS
2560803320421605349,5006200,Mato Grosso do Sul,Centro-Oeste,2,3,Municipal,69.44,752.1,2.05,3.65,8.84,7.58,15.72,31.44,22.96,6.23,1.53,98.05,61.97,65.43,68.73,71.85,74.78,77.5,80.0,2026-08-20 01:27:09,2024,MS
8340818155881595772,5006275,Mato Grosso do Sul,Centro-Oeste,2,5,Pública,78.5,760.66,0.74,1.51,3.68,5.22,17.09,38.52,22.16,8.16,2.94,,,,,,,,,2026-08-20 01:27:09,2024,MS
4244301550504666822,1707652,Tocantins,Norte,2,3,Municipal,62.36,763.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.88,65.27,68.06,70.74,73.27,75.67,77.91,80.0,2026-08-20 01:27:09,2023,TO
-3813043648109947190,1715150,Tocantins,Norte,2,5,Pública,71.67,767.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,TO
2353503282872242595,1705102,Tocantins,Norte,2,3,Municipal,49.01,733.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.37,54.09,59.09,63.91,68.46,72.69,76.54,80.0,2026-08-20 01:27:09,2023,TO
-2596436882331498770,1702406,Tocantins,Norte,2,5,Pública,34.29,729.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,TO
2018882017375630782,1713957,Tocantins,Norte,2,5,Pública,17.89,707.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,TO
-8288585716640785517,1717206,Tocantins,Norte,2,5,Pública,26.08,710.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,TO
-6496275342106467252,2807303,Sergipe,Nordeste,2,3,Municipal,17.39,704.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,24.28,32.81,42.65,53.1,63.3,72.43,80.0,2026-08-20 01:27:09,2023,SE
8374693952952535600,2800605,Sergipe,Nordeste,2,5,Pública,24.92,706.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,SE
-6958592172032549952,2806909,Sergipe,Nordeste,2,3,Municipal,34.78,711.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.67,41.56,48.68,55.84,62.78,69.22,75.0,80.0,2026-08-20 01:27:09,2023,SE
4532778776760790171,2807600,Sergipe,Nordeste,2,5,Pública,25.4,705.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,SE
7607184120306976006,2805505,Sergipe,Nordeste,2,5,Pública,32.89,715.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,SE
4336730394034464296,2802601,Sergipe,Nordeste,2,5,Pública,20.0,686.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,SE
2735659678428327808,2703601,Alagoas,Nordeste,2,5,Pública,23.07,701.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,AL
8720426555590449611,2700706,Alagoas,Nordeste,2,3,Municipal,33.15,717.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.18,40.06,47.38,54.82,62.05,68.78,74.8,80.0,2026-08-20 01:27:09,2023,AL
-577747727816007957,2708956,Alagoas,Nordeste,2,5,Pública,51.9,742.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,AL
7712758439487469187,2703205,Alagoas,Nordeste,2,5,Pública,47.93,736.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,AL
439823009431358919,2707305,Alagoas,Nordeste,2,3,Municipal,36.55,715.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.25,43.17,50.05,56.93,63.55,69.69,75.2,80.0,2026-08-20 01:27:09,2023,AL
-4703054613624039646,2709152,Alagoas,Nordeste,2,5,Pública,52.48,740.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,AL
-249274898169444773,1304203,Amazonas,Norte,2,3,Municipal,41.26,728.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,52.51,60.4,67.78,74.36,80.0,2026-08-20 01:27:09,2023,AM
5450456550071179548,1300508,Amazonas,Norte,2,5,Pública,30.89,713.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,AM
5190146364497559223,1303908,Amazonas,Norte,2,3,Municipal,33.12,717.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.22,40.03,47.36,54.8,62.03,68.77,74.8,80.0,2026-08-20 01:27:09,2023,AM
7732343046445593021,1300607,Amazonas,Norte,2,5,Pública,42.52,735.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,AM
1184096535260335053,1300680,Amazonas,Norte,2,3,Municipal,26.16,711.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.59,33.37,41.46,50.03,58.6,66.68,73.89,80.0,2026-08-20 01:27:09,2023,AM
-8217525257783804795,2707602,Alagoas,Nordeste,2,5,Pública,57.48,744.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,AL
-809457561074208357,2707800,Alagoas,Nordeste,2,5,Pública,64.36,750.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,AL
9136148459535234853,2705507,Alagoas,Nordeste,2,5,Pública,53.15,743.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,AL
-6741228144297943720,2700201,Alagoas,Nordeste,2,5,Pública,53.44,741.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,AL
3191395471936320598,2701357,Alagoas,Nordeste,2,3,Municipal,41.23,736.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16,47.36,53.57,59.67,65.48,70.87,75.72,80.0,2026-08-20 01:27:09,2023,AL
1710625742940614178,2700607,Alagoas,Nordeste,2,3,Municipal,31.79,713.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.04,38.79,46.28,53.94,61.42,68.4,74.63,80.0,2026-08-20 01:27:09,2023,AL
5060172409845714012,3302502,Rio de Janeiro,Sudeste,2,5,Pública,46.66,731.83,3.5,8.43,11.34,8.61,31.0,26.52,8.97,1.25,0.37,,,,,,,,,2026-08-20 01:27:09,2024,RJ
3463167359804928127,3305307,Rio de Janeiro,Sudeste,2,3,Municipal,49.68,736.9,0.0,4.79,23.54,7.14,25.52,23.37,8.82,3.45,3.36,86.76,66.38,68.95,71.41,73.75,75.97,78.05,80.0,2026-08-20 01:27:09,2024,RJ
-7090883435860777800,3304110,Rio de Janeiro,Sudeste,2,5,Pública,63.3,750.56,2.23,2.77,6.55,3.48,29.19,28.87,22.1,3.9,0.92,,,,,,,,,2026-08-20 01:27:09,2024,RJ
-3412526159594880741,3303609,Rio de Janeiro,Sudeste,2,5,Pública,69.98,748.37,2.53,4.52,7.07,5.17,21.0,36.24,18.63,4.57,0.28,,,,,,,,,2026-08-20 01:27:09,2024,RJ
2363312701814028379,3300902,Rio de Janeiro,Sudeste,2,3,Municipal,64.38,750.38,1.81,4.64,12.69,1.81,17.42,29.57,22.89,8.25,0.9,93.16,70.76,72.46,74.1,75.68,77.19,78.63,80.0,2026-08-20 01:27:09,2024,RJ
1960264235159393608,1301100,Amazonas,Norte,2,5,Pública,24.88,713.14,5.73,9.59,28.39,12.83,25.1,14.41,3.52,0.22,0.22,,,,,,,,,2026-08-20 01:27:09,2024,AM
-7901029780344484304,1301209,Amazonas,Norte,2,3,Municipal,32.72,720.59,1.85,6.96,27.7,18.36,19.74,19.61,4.4,0.92,0.46,89.67,45.17,51.74,58.25,64.48,70.26,75.45,80.0,2026-08-20 01:27:09,2024,AM
-5790563971434869841,1302900,Amazonas,Norte,2,5,Pública,51.72,734.31,3.48,7.7,12.98,6.45,28.07,28.61,10.67,1.55,0.51,,,,,,,,,2026-08-20 01:27:09,2024,AM
-5975164902700116539,1303700,Amazonas,Norte,2,2,Estadual,63.3,750.47,0.0,0.0,10.27,7.33,24.98,39.73,13.3,2.94,1.45,,,,,,,,,2026-08-20 01:27:09,2024,AM
-114404194926185945,1300144,Amazonas,Norte,2,2,Estadual,79.5,757.74,1.05,2.86,5.28,1.39,21.87,39.72,20.98,3.87,2.99,,,,,,,,,2026-08-20 01:27:09,2024,AM
7900870370039427686,1300631,Amazonas,Norte,2,3,Municipal,83.74,760.78,0.0,4.15,5.33,0.0,15.47,35.57,33.78,5.7,0.0,,,,,,,,,2026-08-20 01:27:09,2024,AM
4596076258486557366,5006358,Mato Grosso do Sul,Centro-Oeste,2,3,Municipal,44.89,736.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.78,50.56,56.21,61.7,66.91,71.74,76.11,80.0,2026-08-20 01:27:09,2023,MS
-5669552555041828479,5002100,Mato Grosso do Sul,Centro-Oeste,2,5,Pública,43.77,731.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,MS
-4504898769649582718,5000203,Mato Grosso do Sul,Centro-Oeste,2,3,Municipal,70.19,765.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22,71.75,73.26,74.72,76.12,77.47,78.76,80.0,2026-08-20 01:27:09,2023,MS
6813978157591851075,1302553,Amazonas,Norte,2,5,Pública,20.56,712.18,4.96,7.86,32.3,13.09,26.6,11.73,3.46,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2024,AM
2176645973595464337,1302801,Amazonas,Norte,2,3,Municipal,48.41,738.97,0.0,4.15,12.38,7.83,35.17,31.68,6.91,0.97,0.9,81.97,28.09,36.53,45.89,55.55,64.81,73.08,80.0,2026-08-20 01:27:09,2024,AM
8560350164971301266,1303304,Amazonas,Norte,2,2,Estadual,55.73,742.1,0.76,3.82,9.92,5.34,35.11,34.35,7.63,1.53,1.53,,,,,,,,,2026-08-20 01:27:09,2024,AM
-6353258668723942486,1301001,Amazonas,Norte,2,3,Municipal,49.19,730.55,4.45,10.89,9.34,7.7,29.7,27.62,8.77,1.55,0.0,85.9,52.7,57.96,63.05,67.86,72.32,76.37,80.0,2026-08-20 01:27:09,2024,AM
-171340779793081795,1303007,Amazonas,Norte,2,2,Estadual,63.46,742.41,1.92,7.69,17.31,1.92,13.46,44.23,7.69,3.85,1.92,,,,,,,,,2026-08-20 01:27:09,2024,AM
3663429796826896186,1301407,Amazonas,Norte,2,3,Municipal,23.81,709.31,7.79,15.95,24.68,13.1,22.97,10.21,4.56,0.0,0.74,,,,,,,,,2026-08-20 01:27:09,2024,AM
3511905340110708823,1303601,Amazonas,Norte,2,3,Municipal,36.02,722.59,2.59,6.82,19.86,12.17,41.16,13.41,4.0,0.0,0.0,88.24,33.91,41.95,50.43,58.89,66.86,73.96,80.0,2026-08-20 01:27:09,2024,AM
-4330789745806115302,1302009,Amazonas,Norte,2,3,Municipal,36.03,726.86,0.0,6.69,21.57,8.26,36.89,21.45,4.3,0.83,0.0,,,,,,,,,2026-08-20 01:27:09,2024,AM
-6892664389639393358,1304237,Amazonas,Norte,2,5,Pública,30.02,718.44,4.78,9.83,20.14,11.47,32.27,16.99,3.49,1.03,0.0,,,,,,,,,2026-08-20 01:27:09,2024,AM
3511784615452475027,1300607,Amazonas,Norte,2,5,Pública,38.24,728.84,1.68,5.81,17.24,14.56,30.01,22.75,6.74,1.07,0.14,,,,,,,,,2026-08-20 01:27:09,2024,AM
-6283273503882500085,1302405,Amazonas,Norte,2,5,Pública,68.07,749.49,1.23,1.01,7.02,8.0,25.77,37.59,15.64,3.33,0.41,,,,,,,,,2026-08-20 01:27:09,2024,AM
-9183700666214306032,5005608,Mato Grosso do Sul,Centro-Oeste,2,3,Municipal,26.61,708.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,33.82,41.86,50.36,58.84,66.83,73.95,80.0,2026-08-20 01:27:09,2023,MS
-1815594618948264789,5003207,Mato Grosso do Sul,Centro-Oeste,2,3,Municipal,41.52,730.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66,47.61,53.78,59.83,65.6,70.94,75.76,80.0,2026-08-20 01:27:09,2023,MS
2411179524046063649,5006606,Mato Grosso do Sul,Centro-Oeste,2,2,Estadual,30.18,716.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,MS
-1521709338977307062,1101203,Rondônia,Norte,2,3,Municipal,72.5,785.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7,73.67,74.81,75.92,76.99,78.03,79.03,80.0,2026-08-20 01:27:09,2023,RO
5125491556471504030,1100502,Rondônia,Norte,2,3,Municipal,72.53,766.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.15,73.7,74.83,75.93,77.0,78.03,79.03,80.0,2026-08-20 01:27:09,2023,RO
29719727393554009,1100338,Rondônia,Norte,2,3,Municipal,63.02,754.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.07,65.81,68.5,71.07,73.51,75.81,77.98,80.0,2026-08-20 01:27:09,2023,RO
9843538498809490,2801504,Sergipe,Nordeste,2,5,Pública,16.16,702.2,8.71,24.11,18.03,15.04,22.56,7.64,3.91,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2024,SE
-5563842747100922054,2804003,Sergipe,Nordeste,2,5,Pública,31.19,719.61,8.44,10.01,8.08,16.67,34.22,19.26,2.51,0.0,0.82,,,,,,,,,2026-08-20 01:27:09,2024,SE
8915571622926533209,2805703,Sergipe,Nordeste,2,5,Pública,34.13,720.41,9.78,10.74,7.19,17.16,27.55,17.59,7.54,2.46,0.0,,,,,,,,,2026-08-20 01:27:09,2024,SE
-5242441396919768892,2804201,Sergipe,Nordeste,2,3,Municipal,35.07,719.36,10.32,14.72,5.95,14.18,26.05,19.52,5.75,3.5,0.0,96.02,31.99,40.19,48.98,57.84,66.21,73.68,80.0,2026-08-20 01:27:09,2024,SE
998384834068955428,2803005,Sergipe,Nordeste,2,3,Municipal,58.61,742.32,2.79,8.53,7.01,7.16,24.59,27.7,18.17,3.6,0.45,96.95,62.52,65.87,69.07,72.09,74.93,77.57,80.0,2026-08-20 01:27:09,2024,SE
-5383762068737345349,3302809,Rio de Janeiro,Sudeste,2,3,Municipal,56.89,735.77,6.2,11.42,5.97,2.72,25.65,32.27,13.8,1.3,0.67,90.18,61.95,65.41,68.72,71.85,74.78,77.5,80.0,2026-08-20 01:27:09,2024,RJ
-1478007776349562244,3304904,Rio de Janeiro,Sudeste,2,3,Municipal,43.71,727.67,4.17,9.75,16.41,6.95,27.66,24.55,8.78,1.64,0.1,78.02,51.23,56.76,62.13,67.21,71.92,76.2,80.0,2026-08-20 01:27:09,2024,RJ
806364613404496492,3305307,Rio de Janeiro,Sudeste,2,5,Pública,49.68,736.9,0.0,4.79,23.54,7.14,25.52,23.37,8.82,3.45,3.36,,,,,,,,,2026-08-20 01:27:09,2024,RJ
-1491110860465153744,3300506,Rio de Janeiro,Sudeste,2,5,Pública,66.67,749.22,1.74,4.23,9.18,1.3,25.75,33.07,18.51,5.7,0.52,,,,,,,,,2026-08-20 01:27:09,2024,RJ
-63737116451666313,3303856,Rio de Janeiro,Sudeste,2,5,Pública,75.96,761.49,0.59,1.56,1.53,4.3,24.16,34.36,25.44,6.26,1.79,,,,,,,,,2026-08-20 01:27:09,2024,RJ
-3312277275728019567,1101500,Rondônia,Norte,2,3,Municipal,63.02,752.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.77,65.81,68.5,71.07,73.51,75.81,77.98,80.0,2026-08-20 01:27:09,2023,RO
5446787645563393057,1100122,Rondônia,Norte,2,3,Municipal,81.83,781.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.62,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,RO
