cd_referencia,nu_ano,nu_rede,ds_rede,pc_taxa_alfabetizacao,pc_taxa_alfabetizacao_ano_anterior,vl_variacao_yoy,fl_evolucao_positiva,id_evolucao,ts_insercao,ds_nivel_geografico
2914000,2024,5,Pública,34.46,29.98,4.48,true,5018058858958702040,2026-08-20 01:27:09,MUNICIPIO
2916401,2023,3,Municipal,39.63,,,,-6211691383831784473,2026-08-20 01:27:09,MUNICIPIO
2916401,2024,3,Municipal,32.22,39.63,-7.41,false,-4958860462085595148,2026-08-20 01:27:09,MUNICIPIO
2918902,2023,3,Municipal,58.38,,,,3450609256416783465,2026-08-20 01:27:09,MUNICIPIO
2918902,2024,3,Municipal,48.28,58.38,-10.1,false,4851302515390800178,2026-08-20 01:27:09,MUNICIPIO
2919603,2023,5,Pública,18.56,,,,5781891823737916913,2026-08-20 01:27:09,MUNICIPIO
2919603,2024,5,Pública,30.14,18.56,11.58,true,-1819789564360296103,2026-08-20 01:27:09,MUNICIPIO
2920403,2023,5,Pública,39.54,,,,76792709051607557,2026-08-20 01:27:09,MUNICIPIO
2920403,2024,5,Pública,41.67,39.54,2.13,true,-5379414471418519169,2026-08-20 01:27:09,MUNICIPIO
2921401,2023,5,Pública,33.73,,,,-431837013223444474,2026-08-20 01:27:09,MUNICIPIO
2921401,2024,5,Pública,29.41,33.73,-4.32,false,6351260823586919130,2026-08-20 01:27:09,MUNICIPIO
2921500,2023,3,Municipal,30.9,,,,-4613749934677035903,2026-08-20 01:27:09,MUNICIPIO
2921500,2024,3,Municipal,27.49,30.9,-3.41,false,-8143332859850458452,2026-08-20 01:27:09,MUNICIPIO
2922052,2023,5,Pública,22.47,,,,-693878554821873471,2026-08-20 01:27:09,MUNICIPIO
2922052,2024,5,Pública,28.83,22.47,6.36,true,-2461017232919419309,2026-08-20 01:27:09,MUNICIPIO
2923357,2024,0,Total,34.04,,,,-8908360690758606590,2026-08-20 01:27:09,MUNICIPIO
2923506,2023,5,Pública,43.73,,,,8126094442778662169,2026-08-20 01:27:09,MUNICIPIO
2923506,2024,5,Pública,40.45,43.73,-3.28,false,5536401810010686636,2026-08-20 01:27:09,MUNICIPIO
2924678,2024,0,Total,42.86,,,,-1139355036441498347,2026-08-20 01:27:09,MUNICIPIO
2926400,2023,3,Municipal,42.15,,,,-4662083074730903515,2026-08-20 01:27:09,MUNICIPIO
2926400,2024,3,Municipal,52.53,42.15,10.38,true,1916133403523407495,2026-08-20 01:27:09,MUNICIPIO
2926657,2024,0,Total,52.63,,,,1093189050542083118,2026-08-20 01:27:09,MUNICIPIO
2926905,2024,0,Total,15.62,,,,437693821920660811,2026-08-20 01:27:09,MUNICIPIO
2928802,2023,5,Pública,32.65,,,,6557707862695305303,2026-08-20 01:27:09,MUNICIPIO
2928802,2024,5,Pública,31.86,32.65,-0.79,false,504308120802947702,2026-08-20 01:27:09,MUNICIPIO
2930006,2023,3,Municipal,59.03,,,,4086737966391418024,2026-08-20 01:27:09,MUNICIPIO
2930006,2024,3,Municipal,42.37,59.03,-16.66,false,8796831932967764331,2026-08-20 01:27:09,MUNICIPIO
2931103,2024,0,Total,30.67,,,,-2799884124607308693,2026-08-20 01:27:09,MUNICIPIO
2932309,2023,5,Pública,31.43,,,,3727886146051040714,2026-08-20 01:27:09,MUNICIPIO
2932309,2024,5,Pública,41.9,31.43,10.47,true,7376361510637616595,2026-08-20 01:27:09,MUNICIPIO
2933059,2024,0,Total,20.73,,,,6824585979082721071,2026-08-20 01:27:09,MUNICIPIO
2933174,2023,3,Municipal,44.14,,,,6978100484457394792,2026-08-20 01:27:09,MUNICIPIO
2933174,2024,3,Municipal,40.0,44.14,-4.14,false,6508288621373842159,2026-08-20 01:27:09,MUNICIPIO
3103751,2023,3,Municipal,62.72,,,,-1939478393363653432,2026-08-20 01:27:09,MUNICIPIO
3103751,2024,3,Municipal,73.61,62.72,10.89,true,2038968934995555300,2026-08-20 01:27:09,MUNICIPIO
3104007,2023,3,Municipal,68.79,,,,-3398808980568348378,2026-08-20 01:27:09,MUNICIPIO
3104007,2024,3,Municipal,75.35,68.79,6.56,true,2542416627833992170,2026-08-20 01:27:09,MUNICIPIO
3104908,2023,5,Pública,70.29,,,,-2329764329168735714,2026-08-20 01:27:09,MUNICIPIO
3104908,2024,5,Pública,77.43,70.29,7.14,true,3982371539882751572,2026-08-20 01:27:09,MUNICIPIO
3106002,2023,2,Estadual,40.0,,,,5944965693900531717,2026-08-20 01:27:09,MUNICIPIO
3106002,2024,2,Estadual,70.83,40.0,30.83,true,-6302744060178174748,2026-08-20 01:27:09,MUNICIPIO
3106804,2023,5,Pública,68.75,,,,7772299664102657325,2026-08-20 01:27:09,MUNICIPIO
3106804,2024,5,Pública,100.0,68.75,31.25,true,9170220882759787741,2026-08-20 01:27:09,MUNICIPIO
3107307,2023,2,Estadual,73.86,,,,-1802527726135268945,2026-08-20 01:27:09,MUNICIPIO
3107307,2024,2,Estadual,80.84,73.86,6.98,true,6197747958054377124,2026-08-20 01:27:09,MUNICIPIO
3108503,2024,3,Municipal,65.62,,,,5119608719499539715,2026-08-20 01:27:09,MUNICIPIO
3108701,2023,3,Municipal,53.68,,,,1791800753614433240,2026-08-20 01:27:09,MUNICIPIO
3108701,2024,3,Municipal,81.16,53.68,27.48,true,483647491460063419,2026-08-20 01:27:09,MUNICIPIO
3108909,2023,5,Pública,50.86,,,,2732549814955814903,2026-08-20 01:27:09,MUNICIPIO
3108909,2024,5,Pública,79.14,50.86,28.28,true,-8432926396198682834,2026-08-20 01:27:09,MUNICIPIO
3111002,2023,3,Municipal,69.98,,,,-4894337593642836757,2026-08-20 01:27:09,MUNICIPIO
3111002,2024,3,Municipal,81.73,69.98,11.75,true,2820968291686190445,2026-08-20 01:27:09,MUNICIPIO
3111309,2023,5,Pública,67.54,,,,7370453103908140963,2026-08-20 01:27:09,MUNICIPIO
3111309,2024,5,Pública,76.54,67.54,9.0,true,-7171358519009633403,2026-08-20 01:27:09,MUNICIPIO
3112406,2023,5,Pública,54.82,,,,3063788535749485452,2026-08-20 01:27:09,MUNICIPIO
3112406,2024,5,Pública,79.03,54.82,24.21,true,-5850194302316725340,2026-08-20 01:27:09,MUNICIPIO
3112505,2024,3,Municipal,77.92,,,,571669161232893242,2026-08-20 01:27:09,MUNICIPIO
3112604,2023,3,Municipal,51.19,,,,-4504640799843907849,2026-08-20 01:27:09,MUNICIPIO
3112604,2024,3,Municipal,73.04,51.19,21.85,true,6606047365821573176,2026-08-20 01:27:09,MUNICIPIO
3113008,2023,5,Pública,52.38,,,,6798772462265655433,2026-08-20 01:27:09,MUNICIPIO
3113008,2024,5,Pública,70.04,52.38,17.66,true,-7671455475622644072,2026-08-20 01:27:09,MUNICIPIO
3115508,2023,2,Estadual,68.97,,,,6547289318238548557,2026-08-20 01:27:09,MUNICIPIO
3115508,2024,2,Estadual,54.17,68.97,-14.8,false,-7014906444670070058,2026-08-20 01:27:09,MUNICIPIO
3116001,2023,3,Municipal,89.1,,,,-647765752114987996,2026-08-20 01:27:09,MUNICIPIO
3116001,2024,3,Municipal,70.09,89.1,-19.01,false,-6693258455204066441,2026-08-20 01:27:09,MUNICIPIO
3116902,2023,5,Pública,35.71,,,,-6060990882646375601,2026-08-20 01:27:09,MUNICIPIO
3116902,2024,5,Pública,74.3,35.71,38.59,true,-457167011911156409,2026-08-20 01:27:09,MUNICIPIO
3117801,2023,3,Municipal,61.94,,,,-3852820322826013037,2026-08-20 01:27:09,MUNICIPIO
3117801,2024,3,Municipal,77.03,61.94,15.09,true,-6940704961984244177,2026-08-20 01:27:09,MUNICIPIO
3117876,2023,5,Pública,52.52,,,,-9183311881700429821,2026-08-20 01:27:09,MUNICIPIO
3117876,2024,5,Pública,69.15,52.52,16.63,true,-8891578079320150084,2026-08-20 01:27:09,MUNICIPIO
3119203,2023,5,Pública,56.22,,,,477882753380289146,2026-08-20 01:27:09,MUNICIPIO
3119203,2024,5,Pública,73.42,56.22,17.2,true,4650076823374179374,2026-08-20 01:27:09,MUNICIPIO
3120102,2023,5,Pública,48.47,,,,-48195137295644961,2026-08-20 01:27:09,MUNICIPIO
3120102,2024,5,Pública,77.52,48.47,29.05,true,7064259238181348199,2026-08-20 01:27:09,MUNICIPIO
3120904,2023,3,Municipal,65.34,,,,8965806231548544712,2026-08-20 01:27:09,MUNICIPIO
3120904,2024,3,Municipal,71.71,65.34,6.37,true,-4856247461111675728,2026-08-20 01:27:09,MUNICIPIO
3121001,2023,3,Municipal,80.04,,,,4019814129702696220,2026-08-20 01:27:09,MUNICIPIO
3121001,2024,3,Municipal,90.32,80.04,10.28,true,-1976220863673440866,2026-08-20 01:27:09,MUNICIPIO
3121605,2023,5,Pública,59.25,,,,7380380287049582239,2026-08-20 01:27:09,MUNICIPIO
3121605,2024,5,Pública,72.02,59.25,12.77,true,-6041284800951000149,2026-08-20 01:27:09,MUNICIPIO
3121902,2023,5,Pública,43.0,,,,-7483540917535921299,2026-08-20 01:27:09,MUNICIPIO
3121902,2024,5,Pública,75.0,43.0,32.0,true,-7066382686021025874,2026-08-20 01:27:09,MUNICIPIO
3122405,2023,5,Pública,64.28,,,,5665087796141456084,2026-08-20 01:27:09,MUNICIPIO
3122405,2024,5,Pública,67.64,64.28,3.36,true,-4545427221638084244,2026-08-20 01:27:09,MUNICIPIO
3122603,2023,5,Pública,73.54,,,,-2688763305042290988,2026-08-20 01:27:09,MUNICIPIO
3122603,2024,5,Pública,76.4,73.54,2.86,true,135952546919333793,2026-08-20 01:27:09,MUNICIPIO
3128303,2023,2,Estadual,56.09,,,,6625180795782276961,2026-08-20 01:27:09,MUNICIPIO
3131604,2023,3,Municipal,38.41,,,,5202237026168856623,2026-08-20 01:27:09,MUNICIPIO
3131604,2024,3,Municipal,77.81,38.41,39.4,true,-4106332504333505763,2026-08-20 01:27:09,MUNICIPIO
3131901,2023,3,Municipal,59.98,,,,7517737822922483290,2026-08-20 01:27:09,MUNICIPIO
3131901,2024,3,Municipal,80.44,59.98,20.46,true,5419514554273175594,2026-08-20 01:27:09,MUNICIPIO
3132909,2023,3,Municipal,61.13,,,,3954261438329983788,2026-08-20 01:27:09,MUNICIPIO
3132909,2024,3,Municipal,80.11,61.13,18.98,true,-2887680332781874075,2026-08-20 01:27:09,MUNICIPIO
3134103,2023,5,Pública,69.92,,,,-8846562989611408923,2026-08-20 01:27:09,MUNICIPIO
3134103,2024,5,Pública,78.77,69.92,8.85,true,-6432762230512957037,2026-08-20 01:27:09,MUNICIPIO
3135605,2023,3,Municipal,39.93,,,,-6747894582384027826,2026-08-20 01:27:09,MUNICIPIO
3135605,2024,3,Municipal,70.71,39.93,30.78,true,1462842196742666670,2026-08-20 01:27:09,MUNICIPIO
3136652,2023,5,Pública,47.58,,,,-1747659442834735611,2026-08-20 01:27:09,MUNICIPIO
3136652,2024,5,Pública,68.53,47.58,20.95,true,6716873510063877113,2026-08-20 01:27:09,MUNICIPIO
3136900,2023,3,Municipal,78.5,,,,3506586398009535316,2026-08-20 01:27:09,MUNICIPIO
3136900,2024,3,Municipal,82.69,78.5,4.19,true,4127168978467340589,2026-08-20 01:27:09,MUNICIPIO
3140555,2023,2,Estadual,86.96,,,,4131148897775187041,2026-08-20 01:27:09,MUNICIPIO
3140555,2024,2,Estadual,58.33,86.96,-28.63,false,6223367250673968656,2026-08-20 01:27:09,MUNICIPIO
3141108,2023,3,Municipal,47.48,,,,5631965390987650383,2026-08-20 01:27:09,MUNICIPIO
3141108,2024,3,Municipal,57.88,47.48,10.4,true,1249119251344217198,2026-08-20 01:27:09,MUNICIPIO
3147402,2023,5,Pública,45.79,,,,-9107813340643085015,2026-08-20 01:27:09,MUNICIPIO
3147402,2024,5,Pública,72.26,45.79,26.47,true,-6547743099945080027,2026-08-20 01:27:09,MUNICIPIO
3152105,2023,3,Municipal,52.65,,,,1449511199689594199,2026-08-20 01:27:09,MUNICIPIO
3152105,2024,3,Municipal,81.27,52.65,28.62,true,5403857775084351125,2026-08-20 01:27:09,MUNICIPIO
3152501,2023,5,Pública,55.18,,,,5856931866418827703,2026-08-20 01:27:09,MUNICIPIO
3152501,2024,5,Pública,68.72,55.18,13.54,true,-6024605788190348447,2026-08-20 01:27:09,MUNICIPIO
3153806,2023,5,Pública,61.54,,,,-4081727134501365518,2026-08-20 01:27:09,MUNICIPIO
3153806,2024,5,Pública,95.0,61.54,33.46,true,7787831547429591346,2026-08-20 01:27:09,MUNICIPIO
3154903,2023,3,Municipal,59.63,,,,4845238960658081674,2026-08-20 01:27:09,MUNICIPIO
3154903,2024,3,Municipal,62.76,59.63,3.13,true,1315813818599731031,2026-08-20 01:27:09,MUNICIPIO
3156205,2023,5,Pública,56.55,,,,7611071044840944487,2026-08-20 01:27:09,MUNICIPIO
3156205,2024,5,Pública,58.33,56.55,1.78,true,4419428962217247988,2026-08-20 01:27:09,MUNICIPIO
3157278,2023,3,Municipal,51.99,,,,-1957648958277568800,2026-08-20 01:27:09,MUNICIPIO
3157278,2024,3,Municipal,67.82,51.99,15.83,true,-5370680333866237325,2026-08-20 01:27:09,MUNICIPIO
3158102,2023,2,Estadual,76.92,,,,-8146877435345779904,2026-08-20 01:27:09,MUNICIPIO
3158102,2024,2,Estadual,36.36,76.92,-40.56,false,-38375618899888562,2026-08-20 01:27:09,MUNICIPIO
3159902,2023,3,Municipal,83.75,,,,3058092320239156152,2026-08-20 01:27:09,MUNICIPIO
3159902,2024,3,Municipal,80.3,83.75,-3.45,false,770170880482732745,2026-08-20 01:27:09,MUNICIPIO
3160702,2023,3,Municipal,55.96,,,,199153237836891184,2026-08-20 01:27:09,MUNICIPIO
3160702,2024,3,Municipal,69.94,55.96,13.98,true,2609740388556520872,2026-08-20 01:27:09,MUNICIPIO
3161205,2023,5,Pública,78.67,,,,6806062369372380846,2026-08-20 01:27:09,MUNICIPIO
3161205,2024,5,Pública,90.73,78.67,12.06,true,-7884751216149329699,2026-08-20 01:27:09,MUNICIPIO
3161502,2023,2,Estadual,77.03,,,,7321557748688957332,2026-08-20 01:27:09,MUNICIPIO
3161502,2024,2,Estadual,78.32,77.03,1.29,true,-2301770078126993607,2026-08-20 01:27:09,MUNICIPIO
3162104,2023,3,Municipal,53.04,,,,4007208095855488882,2026-08-20 01:27:09,MUNICIPIO
3162104,2024,3,Municipal,75.49,53.04,22.45,true,-147292750787485931,2026-08-20 01:27:09,MUNICIPIO
3165305,2023,3,Municipal,60.1,,,,6798033889157435652,2026-08-20 01:27:09,MUNICIPIO
3165305,2024,3,Municipal,81.64,60.1,21.54,true,-1171942401677082897,2026-08-20 01:27:09,MUNICIPIO
3166303,2023,3,Municipal,68.55,,,,119249908142489802,2026-08-20 01:27:09,MUNICIPIO
3166303,2024,3,Municipal,84.85,68.55,16.3,true,-8335061194267301276,2026-08-20 01:27:09,MUNICIPIO
3166808,2023,3,Municipal,59.88,,,,-9046335122034383849,2026-08-20 01:27:09,MUNICIPIO
3166808,2024,3,Municipal,72.87,59.88,12.99,true,530915502845617569,2026-08-20 01:27:09,MUNICIPIO
3167301,2023,5,Pública,91.67,,,,6514330096000629277,2026-08-20 01:27:09,MUNICIPIO
3167301,2024,5,Pública,86.36,91.67,-5.31,false,4961542942394066610,2026-08-20 01:27:09,MUNICIPIO
3167806,2023,5,Pública,73.12,,,,-451164768786741037,2026-08-20 01:27:09,MUNICIPIO
3167806,2024,5,Pública,88.35,73.12,15.23,true,-5590609080875090462,2026-08-20 01:27:09,MUNICIPIO
3168002,2023,2,Estadual,20.0,,,,7681159422198681909,2026-08-20 01:27:09,MUNICIPIO
3168002,2024,2,Estadual,72.73,20.0,52.73,true,-847504646178389232,2026-08-20 01:27:09,MUNICIPIO
3169109,2023,5,Pública,63.11,,,,1389695381050680952,2026-08-20 01:27:09,MUNICIPIO
3169109,2024,5,Pública,89.2,63.11,26.09,true,-9179272893627168626,2026-08-20 01:27:09,MUNICIPIO
3170008,2023,3,Municipal,70.25,,,,-7076166912627996125,2026-08-20 01:27:09,MUNICIPIO
3170008,2024,3,Municipal,58.55,70.25,-11.7,false,9126956190551969426,2026-08-20 01:27:09,MUNICIPIO
3170438,2023,5,Pública,72.25,,,,5671902191198210847,2026-08-20 01:27:09,MUNICIPIO
3170438,2024,5,Pública,72.68,72.25,0.43,true,1648794595372006836,2026-08-20 01:27:09,MUNICIPIO
3170750,2023,3,Municipal,57.22,,,,-3206426678381374527,2026-08-20 01:27:09,MUNICIPIO
3170750,2024,3,Municipal,93.29,57.22,36.07,true,4090397230573328937,2026-08-20 01:27:09,MUNICIPIO
3200805,2023,5,Pública,68.83,,,,-8826221735804870067,2026-08-20 01:27:09,MUNICIPIO
3200805,2024,5,Pública,74.59,68.83,5.76,true,-8755359838063758987,2026-08-20 01:27:09,MUNICIPIO
3203403,2023,3,Municipal,68.04,,,,-8885460505872211377,2026-08-20 01:27:09,MUNICIPIO
3203403,2024,3,Municipal,65.32,68.04,-2.72,false,-6839294393509355216,2026-08-20 01:27:09,MUNICIPIO
3204104,2023,2,Estadual,82.33,,,,4412163326851211197,2026-08-20 01:27:09,MUNICIPIO
3204104,2024,2,Estadual,97.26,82.33,14.93,true,7256271128620792747,2026-08-20 01:27:09,MUNICIPIO
3204955,2023,2,Estadual,93.33,,,,6035869402604298925,2026-08-20 01:27:09,MUNICIPIO
3300225,2023,5,Pública,62.45,,,,-1170875555351488211,2026-08-20 01:27:09,MUNICIPIO
3300225,2024,5,Pública,63.64,62.45,1.19,true,8482932636872269280,2026-08-20 01:27:09,MUNICIPIO
3300233,2023,5,Pública,67.2,,,,3502047787979557975,2026-08-20 01:27:09,MUNICIPIO
3300233,2024,5,Pública,68.56,67.2,1.36,true,988375854670543996,2026-08-20 01:27:09,MUNICIPIO
3302106,2023,5,Pública,65.31,,,,-1256413812045563355,2026-08-20 01:27:09,MUNICIPIO
3302106,2024,5,Pública,70.09,65.31,4.78,true,7073621547530458376,2026-08-20 01:27:09,MUNICIPIO
3302254,2023,3,Municipal,65.0,,,,-6047909376887989803,2026-08-20 01:27:09,MUNICIPIO
3302254,2024,3,Municipal,67.6,65.0,2.6,true,-8162667685131852979,2026-08-20 01:27:09,MUNICIPIO
3302502,2023,5,Pública,46.26,,,,-4157450232762453474,2026-08-20 01:27:09,MUNICIPIO
3302502,2024,5,Pública,46.66,46.26,0.4,true,6290159798021238621,2026-08-20 01:27:09,MUNICIPIO
3304110,2023,5,Pública,60.8,,,,-72378736469386418,2026-08-20 01:27:09,MUNICIPIO
3304110,2024,5,Pública,63.3,60.8,2.5,true,7931222269916286029,2026-08-20 01:27:09,MUNICIPIO
3304128,2023,5,Pública,48.93,,,,7609850762148783402,2026-08-20 01:27:09,MUNICIPIO
3304128,2024,5,Pública,60.05,48.93,11.12,true,1012484452510524567,2026-08-20 01:27:09,MUNICIPIO
3304805,2023,3,Municipal,39.79,,,,7877061214993192399,2026-08-20 01:27:09,MUNICIPIO
3304805,2024,3,Municipal,48.7,39.79,8.91,true,-6805305125753390289,2026-08-20 01:27:09,MUNICIPIO
3306008,2023,5,Pública,53.49,,,,1099377898630353169,2026-08-20 01:27:09,MUNICIPIO
3306008,2024,5,Pública,51.43,53.49,-2.06,false,-5502678910418107050,2026-08-20 01:27:09,MUNICIPIO
3306305,2023,5,Pública,60.12,,,,4205833730110956599,2026-08-20 01:27:09,MUNICIPIO
3306305,2024,5,Pública,63.25,60.12,3.13,true,-6661332660636087206,2026-08-20 01:27:09,MUNICIPIO
3501400,2024,5,Pública,58.33,,,,-5195618258452618831,2026-08-20 01:27:09,MUNICIPIO
3501608,2023,5,Pública,58.69,,,,-8829734169585877829,2026-08-20 01:27:09,MUNICIPIO
3501608,2024,5,Pública,64.87,58.69,6.18,true,7157288048334182456,2026-08-20 01:27:09,MUNICIPIO
3501905,2023,2,Estadual,71.18,,,,3526313081288431626,2026-08-20 01:27:09,MUNICIPIO
3501905,2024,2,Estadual,69.94,71.18,-1.24,false,6980190392598918865,2026-08-20 01:27:09,MUNICIPIO
3506805,2024,5,Pública,49.59,,,,-3098673049654179751,2026-08-20 01:27:09,MUNICIPIO
3511607,2023,3,Municipal,55.7,,,,-3071176824310486646,2026-08-20 01:27:09,MUNICIPIO
3511607,2024,3,Municipal,51.32,55.7,-4.38,false,-5982666833906689120,2026-08-20 01:27:09,MUNICIPIO
3514304,2024,5,Pública,71.85,,,,4871845842470729382,2026-08-20 01:27:09,MUNICIPIO
3514957,2023,3,Municipal,88.89,,,,-3899755076513220090,2026-08-20 01:27:09,MUNICIPIO
3514957,2024,3,Municipal,73.08,88.89,-15.81,false,-3377658860447991601,2026-08-20 01:27:09,MUNICIPIO
3515608,2023,3,Municipal,97.93,,,,-1829819215269833093,2026-08-20 01:27:09,MUNICIPIO
3515608,2024,3,Municipal,85.99,97.93,-11.94,false,-1055115753532568252,2026-08-20 01:27:09,MUNICIPIO
3516903,2024,5,Pública,67.35,,,,-70296545846419460,2026-08-20 01:27:09,MUNICIPIO
3518602,2024,5,Pública,78.67,,,,-7304172896536001109,2026-08-20 01:27:09,MUNICIPIO
3520442,2023,3,Municipal,66.53,,,,1214200750489999481,2026-08-20 01:27:09,MUNICIPIO
3520442,2024,3,Municipal,80.76,66.53,14.23,true,8601272218242450373,2026-08-20 01:27:09,MUNICIPIO
3523305,2023,5,Pública,57.26,,,,2593502545192702183,2026-08-20 01:27:09,MUNICIPIO
3523305,2024,5,Pública,64.57,57.26,7.31,true,6861049581681785531,2026-08-20 01:27:09,MUNICIPIO
3524105,2023,3,Municipal,48.38,,,,-6336582645254742207,2026-08-20 01:27:09,MUNICIPIO
3524105,2024,3,Municipal,49.94,48.38,1.56,true,8182509448507598113,2026-08-20 01:27:09,MUNICIPIO
3524709,2023,3,Municipal,62.82,,,,-6219768222977191312,2026-08-20 01:27:09,MUNICIPIO
3524709,2024,3,Municipal,70.22,62.82,7.4,true,-269332782946001204,2026-08-20 01:27:09,MUNICIPIO
3524907,2023,3,Municipal,58.85,,,,294754101491245893,2026-08-20 01:27:09,MUNICIPIO
3524907,2024,3,Municipal,56.89,58.85,-1.96,false,-5454786612356996021,2026-08-20 01:27:09,MUNICIPIO
3525904,2023,3,Municipal,69.22,,,,3705837563750900251,2026-08-20 01:27:09,MUNICIPIO
3525904,2024,3,Municipal,70.49,69.22,1.27,true,1905162261420640034,2026-08-20 01:27:09,MUNICIPIO
3526803,2024,5,Pública,63.65,,,,-5199768877989602912,2026-08-20 01:27:09,MUNICIPIO
3529104,2024,5,Pública,100.0,,,,510645938781482739,2026-08-20 01:27:09,MUNICIPIO
3536570,2023,3,Municipal,38.25,,,,-7256491860591777532,2026-08-20 01:27:09,MUNICIPIO
3536570,2024,3,Municipal,73.68,38.25,35.43,true,1935014927184568952,2026-08-20 01:27:09,MUNICIPIO
3537206,2024,5,Pública,45.97,,,,139742726087897798,2026-08-20 01:27:09,MUNICIPIO
3537404,2023,3,Municipal,66.13,,,,-1378842161451276900,2026-08-20 01:27:09,MUNICIPIO
3537404,2024,3,Municipal,83.47,66.13,17.34,true,-799548256624782909,2026-08-20 01:27:09,MUNICIPIO
3537503,2023,3,Municipal,51.39,,,,-5345054920092541563,2026-08-20 01:27:09,MUNICIPIO
3537503,2024,3,Municipal,66.7,51.39,15.31,true,-5317996789111041214,2026-08-20 01:27:09,MUNICIPIO
3537701,2023,3,Municipal,83.2,,,,-1746249629381829924,2026-08-20 01:27:09,MUNICIPIO
3537701,2024,3,Municipal,76.68,83.2,-6.52,false,754326576579266011,2026-08-20 01:27:09,MUNICIPIO
3538105,2024,5,Pública,63.37,,,,6808410075639080678,2026-08-20 01:27:09,MUNICIPIO
3540259,2024,5,Pública,51.66,,,,-8060245731939702606,2026-08-20 01:27:09,MUNICIPIO
3541000,2023,3,Municipal,50.73,,,,1770453403325866039,2026-08-20 01:27:09,MUNICIPIO
3541000,2024,3,Municipal,51.25,50.73,0.52,true,1415121573210176009,2026-08-20 01:27:09,MUNICIPIO
3542107,2024,5,Pública,70.8,,,,1528167320728808481,2026-08-20 01:27:09,MUNICIPIO
3542503,2024,5,Pública,84.53,,,,4651867131142467130,2026-08-20 01:27:09,MUNICIPIO
3543907,2023,3,Municipal,50.27,,,,-4834740823736367237,2026-08-20 01:27:09,MUNICIPIO
3543907,2024,3,Municipal,54.52,50.27,4.25,true,-5314505918169712187,2026-08-20 01:27:09,MUNICIPIO
3544905,2024,5,Pública,50.04,,,,8841319961801368495,2026-08-20 01:27:09,MUNICIPIO
3545001,2023,3,Municipal,64.64,,,,522984772883392689,2026-08-20 01:27:09,MUNICIPIO
3545001,2024,3,Municipal,65.52,64.64,0.88,true,7577370952582690085,2026-08-20 01:27:09,MUNICIPIO
3546207,2024,5,Pública,73.36,,,,-9098038144815354931,2026-08-20 01:27:09,MUNICIPIO
3557154,2023,3,Municipal,38.33,,,,-4153058082800737895,2026-08-20 01:27:09,MUNICIPIO
3557154,2024,3,Municipal,80.0,38.33,41.67,true,7952845412976818785,2026-08-20 01:27:09,MUNICIPIO
4101408,2023,3,Municipal,82.14,,,,1056142047291535233,2026-08-20 01:27:09,MUNICIPIO
4101408,2024,3,Municipal,78.78,82.14,-3.36,false,-2361577978326616907,2026-08-20 01:27:09,MUNICIPIO
4101853,2023,3,Municipal,75.6,,,,2143382146246431892,2026-08-20 01:27:09,MUNICIPIO
4101853,2024,3,Municipal,69.82,75.6,-5.78,false,3177055763834929227,2026-08-20 01:27:09,MUNICIPIO
4102505,2023,5,Pública,91.0,,,,429793163710807219,2026-08-20 01:27:09,MUNICIPIO
4102505,2024,5,Pública,77.65,91.0,-13.35,false,7261733471390582568,2026-08-20 01:27:09,MUNICIPIO
4105409,2023,5,Pública,80.73,,,,-2364009624462292534,2026-08-20 01:27:09,MUNICIPIO
4105409,2024,5,Pública,70.85,80.73,-9.88,false,2313991233767068883,2026-08-20 01:27:09,MUNICIPIO
4105904,2023,3,Municipal,84.01,,,,293088151848911625,2026-08-20 01:27:09,MUNICIPIO
4105904,2024,3,Municipal,78.22,84.01,-5.79,false,5874435485925590494,2026-08-20 01:27:09,MUNICIPIO
4106902,2023,5,Pública,70.41,,,,1131324956245236478,2026-08-20 01:27:09,MUNICIPIO
4106902,2024,5,Pública,65.96,70.41,-4.45,false,-8970551849751105047,2026-08-20 01:27:09,MUNICIPIO
4107207,2023,5,Pública,83.75,,,,-6516797329998244318,2026-08-20 01:27:09,MUNICIPIO
4107207,2024,5,Pública,82.56,83.75,-1.19,false,-3254279711400506832,2026-08-20 01:27:09,MUNICIPIO
4107504,2023,3,Municipal,87.33,,,,-5108969813973573556,2026-08-20 01:27:09,MUNICIPIO
